2459892.952,159,2.967427248,2.45989E+16
2459892.953,160,2.940175207,2.45989E+16
2459892.953,161,3.072810466,2.45989E+16
2459892.953,162,2.960083572,2.45989E+16
2459892.954,163,2.969713946,2.45989E+16
2459892.954,164,3.019709638,2.45989E+16
2459892.954,165,2.967060689,2.45989E+16
2459892.955,166,3.033204843,2.45989E+16
2459892.955,167,2.979714656,2.45989E+16
2459892.955,168,2.987584099,2.45989E+16
2459892.956,169,2.973676197,2.45989E+16
2459892.956,170,2.951365959,2.45989E+16
2459892.956,171,2.997548702,2.45989E+16
2459892.957,172,2.898692629,2.45989E+16
2459892.957,173,2.929068901,2.45989E+16
2459892.957,174,2.997749869,2.45989E+16
2459892.959,175,2.931438935,2.45989E+16
2459892.959,176,2.950660702,2.45989E+16
2459892.959,177,3.006207751,2.45989E+16
2459892.96,178,2.973516409,2.45989E+16
2459892.96,179,2.999201323,2.45989E+16
2459892.96,180,2.952764735,2.45989E+16
2459892.961,181,2.994458054,2.45989E+16
2459892.961,182,3.005028761,2.45989E+16
2459892.961,183,2.965798317,2.45989E+16
2459892.961,184,3.029156948,2.45989E+16
2459892.962,185,2.962050114,2.45989E+16
2459892.962,186,2.92221114,2.45989E+16
2459892.962,187,3.007344015,2.45989E+16
2459892.963,188,2.977757125,2.45989E+16
2459892.963,189,2.961515041,2.45989E+16
2459892.963,190,2.988613512,2.45989E+16
2459892.964,191,2.947094791,2.45989E+16
2459892.964,192,2.961564721,2.45989E+16
2459892.964,193,3.027765424,2.45989E+16
2459892.965,194,2.974687086,2.45989E+16
2459892.966,195,2.937767073,2.45989E+16
2459892.966,196,2.942653524,2.45989E+16
2459892.966,197,2.935920373,2.45989E+16
2459892.967,198,2.981020631,2.45989E+16
2459892.967,199,2.986803461,2.45989E+16
2459892.967,200,2.946207343,2.45989E+16
2459892.968,201,2.960830907,2.45989E+16
2459892.968,202,3.005896056,2.45989E+16
2459892.968,203,2.954826911,2.45989E+16
2459892.969,204,2.985728524,2.45989E+16
2459892.969,205,3.045173954,2.45989E+16
2459892.969,206,2.977069734,2.45989E+16
2459892.97,207,2.948690015,2.45989E+16
2459892.97,208,3.018039704,2.45989E+16
2459892.97,209,2.948930911,2.45989E+16
2459892.971,210,2.986863909,2.45989E+16
2459892.971,211,2.982994694,2.45989E+16
2459892.971,212,3.027753911,2.45989E+16
2459892.971,213,3.016939622,2.45989E+16
2459892.972,214,2.974999547,2.45989E+16
2459892.978,215,2.947891262,2.45989E+16
2459892.978,216,2.979739903,2.45989E+16
2459892.978,217,2.943473678,2.45989E+16
2459892.979,218,2.998258024,2.45989E+16
2459892.979,219,3.02423711,2.45989E+16
2459892.979,220,2.973233684,2.45989E+16
2459892.98,221,2.936304801,2.45989E+16
2459892.98,222,3.022758732,2.45989E+16
2459892.98,223,2.983774402,2.45989E+16
2459892.981,224,2.987589517,2.45989E+16
2459892.981,225,3.074799452,2.45989E+16
2459892.981,226,2.955925174,2.45989E+16
2459892.982,227,3.013645692,2.45989E+16
2459892.982,228,3.007871478,2.45989E+16
2459892.982,229,3.015791671,2.45989E+16
2459892.983,230,2.966904353,2.45989E+16
2459892.983,231,3.04160797,2.45989E+16
2459892.983,232,2.993307393,2.45989E+16
2459892.984,233,2.961380788,2.45989E+16
2459892.984,234,3.034887251,2.45989E+16
2459892.985,235,2.988127169,2.45989E+16
2459892.985,236,3.010149407,2.45989E+16
2459892.985,237,2.945986283,2.45989E+16
2459892.986,238,2.984076427,2.45989E+16
2459892.986,239,3.048310104,2.45989E+16
2459892.986,240,3.00131242,2.45989E+16
2459892.987,241,2.955919191,2.45989E+16
2459892.987,242,3.02227884,2.45989E+16
2459892.987,243,2.998413832,2.45989E+16
2459892.988,244,3.006450669,2.45989E+16
2459892.989,245,2.995031525,2.45989E+16
2459892.989,246,3.031792724,2.45989E+16
2459892.989,247,3.039879669,2.45989E+16
2459892.99,248,3.00749444,2.45989E+16
2459892.99,249,2.994726461,2.45989E+16
2459892.99,250,3.028284944,2.45989E+16
2459892.991,251,3.016416743,2.45989E+16
2459892.991,252,3.036104143,2.45989E+16
2459892.991,253,3.010376412,2.45989E+16
2459892.992,254,3.012086395,2.45989E+16
2459892.992,255,3.057865289,2.45989E+16
2459892.992,256,3.027484803,2.45989E+16
2459892.993,257,3.015055908,2.45989E+16
2459892.993,258,3.00755753,2.45989E+16
2459892.993,259,2.964751453,2.45989E+16
2459892.994,260,3.031511383,2.45989E+16
2459892.994,261,3.007814495,2.45989E+16
2459892.994,262,2.951378894,2.45989E+16
2459892.995,263,2.982463802,2.45989E+16
2459892.995,264,3.001481774,2.45989E+16
2459892.995,265,3.005712972,2.45989E+16
2459892.996,266,2.981230685,2.45989E+16
2459892.996,267,2.961817004,2.45989E+16
2459892.996,268,3.021022147,2.45989E+16
2459892.997,269,2.996111418,2.45989E+16
2459892.997,270,3.029303337,2.45989E+16
2459892.997,271,2.980254484,2.45989E+16
2459892.998,272,2.996904748,2.45989E+16
2459892.998,273,3.031697627,2.45989E+16
2459892.998,dfTIS017274,2.979198701,2.45989E+16
2459892.999,dfTIS017275,3.055918547,2.45989E+16
2459892.999,dfTIS017276,3.015701822,2.45989E+16
2459892.999,dfTIS017277,2.973923592,2.45989E+16
2459893,dfTIS017278,2.963966673,2.45989E+16
2459893,dfTIS017279,2.975600407,2.45989E+16
2459893,dfTIS017280,3.030873366,2.45989E+16
2459893.001,dfTIS017281,3.007368007,2.45989E+16
2459893.001,dfTIS017282,3.002729718,2.45989E+16
2459893.001,dfTIS017283,3.025901783,2.45989E+16
2459893.002,dfTIS017284,3.008665903,2.45989E+16
2459893.003,dfTIS017285,3.004290286,2.45989E+16
2459893.003,dfTIS017286,2.948467121,2.45989E+16
2459893.003,dfTIS017287,3.012442653,2.45989E+16
2459893.004,dfTIS017288,2.96982939,2.45989E+16
2459893.004,dfTIS017289,3.020566237,2.45989E+16
2459893.004,dfTIS017290,3.004969939,2.45989E+16
2459893.004,dfTIS017291,2.988363055,2.45989E+16
2459893.005,dfTIS017292,3.023858012,2.45989E+16
2459893.005,dfTIS017293,2.938503711,2.45989E+16
2459893.005,dfTIS017294,3.053252719,2.45989E+16
2459893.006,dfTIS017295,2.969859171,2.45989E+16
2459893.006,dfTIS017296,3.035025262,2.45989E+16
2459893.006,dfTIS017297,2.935309752,2.45989E+16
2459893.007,dfTIS017298,2.978788908,2.45989E+16
2459893.007,dfTIS017299,3.001620265,2.45989E+16
2459893.007,dfTIS017300,3.00838315,2.45989E+16
2459893.008,dfTIS017301,3.01007352,2.45989E+16
2459893.008,dfTIS017302,2.986994564,2.45989E+16
2459893.008,dfTIS017303,2.983286642,2.45989E+16
2459893.009,dfTIS017304,3.069376182,2.45989E+16
2459893.009,dfTIS017305,3.028121594,2.45989E+16
2459893.009,dfTIS017306,3.060436557,2.45989E+16
2459893.01,dfTIS017307,3.006149861,2.45989E+16
2459893.01,dfTIS017308,3.012310738,2.45989E+16
2459893.01,dfTIS017309,2.985401245,2.45989E+16
2459893.011,dfTIS017310,3.010059723,2.45989E+16
2459893.011,dfTIS017311,3.01926927,2.45989E+16
2459893.011,dfTIS017312,3.025448314,2.45989E+16
2459893.012,dfTIS017313,3.012813667,2.45989E+16
2459893.012,dfTIS017314,3.019337134,2.45989E+16
2459893.012,dfTIS017315,3.017749802,2.45989E+16
2459893.013,dfTIS017316,2.975701587,2.45989E+16
2459893.013,dfTIS017317,3.072154489,2.45989E+16
2459893.013,dfTIS017318,3.042131666,2.45989E+16
2459893.013,dfTIS017319,3.064959295,2.45989E+16
2459893.014,dfTIS017320,3.029787367,2.45989E+16
2459893.014,dfTIS017321,3.013985441,2.45989E+16
2459893.014,dfTIS017322,3.087171748,2.45989E+16
2459893.015,dfTIS017323,2.998540655,2.45989E+16
2459893.015,dfTIS017324,3.007737528,2.45989E+16
2459893.016,dfTIS017325,3.023016007,2.45989E+16
2459893.016,dfTIS017326,3.029621016,2.45989E+16
2459893.017,dfTIS017327,3.086253924,2.45989E+16
2459893.017,dfTIS017328,2.99440222,2.45989E+16
2459893.017,dfTIS017329,3.01311645,2.45989E+16
2459893.018,dfTIS017330,3.048488186,2.45989E+16
2459893.018,dfTIS017331,3.022858629,2.45989E+16
2459893.018,dfTIS017332,3.014556795,2.45989E+16
2459893.019,dfTIS017333,3.072778656,2.45989E+16
2459893.019,dfTIS017334,3.002764418,2.45989E+16
2459893.019,dfTIS017335,3.047633175,2.45989E+16
2459893.019,dfTIS017336,3.027409424,2.45989E+16
2459893.02,dfTIS017337,3.053222362,2.45989E+16
2459893.02,dfTIS017338,2.996615621,2.45989E+16
2459893.02,17339,2.992434663,2.45989E+16
2459893.021,17340,3.074179691,2.45989E+16
2459893.021,17341,3.039732331,2.45989E+16
2459893.021,17342,3.066671694,2.45989E+16
2459893.022,17343,3.045458257,2.45989E+16
2459893.022,17344,2.993701578,2.45989E+16
2459893.022,17345,3.047851234,2.45989E+16
2459893.023,17346,3.096132752,2.45989E+16
2459893.023,17347,3.046940757,2.45989E+16
2459893.023,17348,3.033164766,2.45989E+16
2459893.024,17349,3.017568591,2.45989E+16
2459893.024,17350,3.028816882,2.45989E+16
2459893.024,17351,2.983204199,2.45989E+16
2459893.025,17352,3.017380852,2.45989E+16
2459893.025,17353,3.006402415,2.45989E+16
2459893.025,17354,3.030382741,2.45989E+16
2459893.026,17355,3.023699327,2.45989E+16
2459893.026,17356,3.011385582,2.45989E+16
2459893.026,17357,3.007735431,2.45989E+16
2459893.027,17358,3.036079728,2.45989E+16
2459893.027,17359,3.053886417,2.45989E+16
2459893.027,17360,3.036394118,2.45989E+16
2459893.028,17361,3.031366354,2.45989E+16
2459893.028,17362,3.0068033,2.45989E+16
2459893.028,17363,3.02261304,2.45989E+16
2459893.028,17364,3.00634195,2.45989E+16
2459893.03,17365,3.053796721,2.45989E+16
2459893.03,17366,3.019308893,2.45989E+16
2459893.03,17367,3.020095038,2.45989E+16
2459893.03,17368,3.028935774,2.45989E+16
2459893.031,17369,3.054334559,2.45989E+16
2459893.031,17370,3.029687504,2.45989E+16
2459893.031,17371,3.007360945,2.45989E+16
2459893.032,17372,3.053412176,2.45989E+16
2459893.032,17373,3.087252144,2.45989E+16
2459893.032,17374,3.030161761,2.45989E+16
2459893.033,17375,3.027164074,2.45989E+16
2459893.033,17376,3.017174957,2.45989E+16
2459893.033,17377,3.093616274,2.45989E+16
2459893.034,17378,3.01589846,2.45989E+16
2459893.034,17379,3.081149728,2.45989E+16
2459893.034,17380,3.052034344,2.45989E+16
2459893.035,17381,2.9974518,2.45989E+16
2459893.035,17382,3.050955943,2.45989E+16
2459893.035,17383,3.009487911,2.45989E+16
2459893.036,17384,3.057443162,2.45989E+16
2459893.036,17385,3.036823633,2.45989E+16
2459893.037,17386,2.987772238,2.45989E+16
2459893.037,17387,3.007325225,2.45989E+16
2459893.037,17388,3.052045056,2.45989E+16
2459893.038,17389,3.061730182,2.45989E+16
2459893.038,17390,3.039547397,2.45989E+16
2459893.038,17391,3.031319889,2.45989E+16
2459893.039,17392,3.023723708,2.45989E+16
2459893.039,17393,3.040971817,2.45989E+16
2459893.039,17394,3.05788786,2.45989E+16
2459893.04,17395,3.075017222,2.45989E+16
2459893.04,17396,3.022096383,2.45989E+16
2459893.04,17397,3.075168321,2.45989E+16
2459893.04,17398,3.004826817,2.45989E+16
2459893.041,17399,3.054208433,2.45989E+16
2459893.041,17400,3.048979068,2.45989E+16
2459893.041,17401,3.000497911,2.45989E+16
2459893.042,17402,3.044412221,2.45989E+16
2459893.042,17403,3.00032696,2.45989E+16
2459893.042,17404,3.039125929,2.45989E+16
